일시,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),체감온도,습도범주
2017-08-07 13:00:00,33.0,,3.1,52.0,26.1,21.8,989.4,998.8,1.0,2.98,,,2.0,2.0,11.0,1748,47.8,36.1,31.6,28.5,35.68423283204564,보통
2017-08-07 14:00:00,33.5,,3.1,45.0,23.2,19.9,988.8,998.2,1.0,2.99,,,1.0,1.0,8.0,1913,49.3,37.3,32.6,28.9,36.232574423735954,보통
2017-08-07 15:00:00,34.0,,4.3,53.0,28.1,23.0,988.4,997.8,1.0,2.62,,,3.0,3.0,12.0,1760,48.2,37.7,33.3,29.3,36.91689589670966,보통
2017-08-07 16:00:00,34.0,,3.6,41.0,21.7,18.8,988.2,997.6,1.0,2.2,,,1.0,1.0,8.0,1906,44.8,37.4,33.8,29.7,36.84217433497811,보통
2017-08-07 17:00:00,32.5,,3.5,51.0,24.9,21.0,988.6,998.0,1.0,1.65,,,1.0,0.0,,1964,39.4,36.2,33.9,30.0,35.17152081462568,보통
2017-08-07 18:00:00,31.3,,3.3,51.0,23.2,19.9,988.8,998.2,1.0,0.93,,,1.0,0.0,,1844,34.4,34.6,33.6,30.3,33.83240729110648,보통
2017-08-07 19:00:00,29.1,,4.5,58.0,23.2,19.9,989.4,998.9,0.8,0.4,,,,0.0,,2000,30.8,32.7,33.1,30.4,31.41955004397402,보통
2017-08-07 20:00:00,27.9,,3.0,69.0,25.8,21.6,989.8,999.3,0.0,0.05,,,,0.0,,1821,28.5,31.1,32.4,30.4,30.093077876110755,보통
2017-08-07 21:00:00,27.4,,1.5,72.0,26.1,21.8,990.2,999.8,,,,,2.0,1.0,12.0,1748,27.3,30.1,31.7,30.3,29.609292044362874,높음
2017-08-07 22:00:00,27.1,,2.2,70.0,25.0,21.1,990.4,1000.0,,,,,,0.0,,1879,26.5,29.3,31.1,30.1,29.25378521321604,보통
2017-08-07 23:00:00,26.8,,1.4,73.0,25.6,21.5,990.4,1000.0,,,,,,0.0,,1837,25.7,28.7,30.5,29.8,28.991259640803428,높음
2017-08-08 00:00:00,26.6,,1.5,73.0,25.3,21.3,990.7,1000.3,,,,,0.0,0.0,,1795,25.3,28.2,30.1,29.6,28.773631709260897,높음
2017-08-08 01:00:00,26.6,,2.4,72.0,25.0,21.1,990.8,1000.4,,,,,,1.0,7.0,1693,25.3,27.8,29.6,29.4,28.70503862613628,높음
2017-08-08 02:00:00,26.5,,3.2,73.0,25.2,21.2,990.2,999.8,,,,,,7.0,6.0,1583,25.3,27.7,29.3,29.2,28.55052648659669,높음
2017-08-08 03:00:00,26.2,,1.2,79.0,26.8,22.2,989.8,999.4,,,,,8.0,8.0,10.0,961,25.3,27.6,29.1,29.0,28.39254059668154,높음
2017-08-08 04:00:00,26.0,,2.0,81.0,27.1,22.4,989.9,999.5,,,,,9.0,9.0,10.0,817,25.6,27.5,28.9,28.8,28.093558346505375,높음
2017-08-08 05:00:00,25.9,,1.6,82.0,27.2,22.5,990.4,1000.0,,,,,9.0,9.0,10.0,716,25.5,27.4,28.7,28.6,28.030238821921287,높음
2017-08-08 06:00:00,25.6,,1.3,83.0,27.1,22.4,990.5,1000.2,0.0,0.02,,,8.0,8.0,35.0,568,25.0,27.2,28.5,28.5,27.75851351644578,높음
2017-08-08 07:00:00,25.9,,0.8,80.0,26.6,22.1,990.5,1000.1,0.0,0.24,,,8.0,3.0,7.0,592,26.8,27.1,28.4,28.3,28.15480324617617,높음
2017-08-08 08:00:00,26.6,,1.3,75.0,26.0,21.7,990.6,1000.2,0.4,0.57,,,7.0,3.0,7.0,589,29.1,27.7,28.3,28.2,28.793512196938774,높음
2017-08-08 09:00:00,27.8,,1.2,71.0,26.4,22.0,990.6,1000.2,0.7,1.14,,,8.0,4.0,7.0,784,32.3,29.2,28.5,28.1,30.040119536750026,높음
2017-08-08 10:00:00,28.7,,0.6,66.0,26.0,21.7,990.5,1000.0,0.7,1.18,,,9.0,6.0,7.0,808,34.4,30.2,28.9,28.0,30.96585050454668,보통
2017-08-08 11:00:00,29.6,,0.3,57.0,23.5,20.1,990.0,999.5,0.6,1.29,,,9.0,7.0,7.0,1111,37.2,31.2,29.3,28.1,31.818600282336284,보통
2017-08-08 12:00:00,30.4,,1.4,59.0,25.5,21.4,989.8,999.3,0.8,1.85,,,9.0,4.0,7.0,933,41.4,32.5,29.9,28.2,32.735010633969864,보통
2017-08-08 13:00:00,30.5,,2.8,58.0,25.2,21.2,989.5,999.0,0.3,1.27,,,9.0,4.0,10.0,785,37.8,32.8,30.5,28.4,32.928523561216586,보통
2017-08-08 14:00:00,30.2,,3.5,62.0,26.6,22.1,989.5,999.0,0.1,1.15,,,9.0,4.0,7.0,704,39.0,32.5,30.8,28.6,32.62772005162625,보통
2017-08-08 15:00:00,29.9,,4.2,64.0,26.9,22.3,989.6,999.1,0.0,1.18,,,9.0,6.0,7.0,728,37.1,32.7,31.0,28.8,32.31347547714712,보통
2017-08-08 16:00:00,30.0,,3.8,50.0,21.2,18.4,989.2,998.7,0.2,0.92,,,9.0,1.0,10.0,1560,37.2,32.1,31.1,28.9,32.415016945967324,보통
2017-08-08 17:00:00,30.2,,2.4,51.0,21.8,18.9,989.3,998.8,0.5,1.11,,,8.0,6.0,35.0,1617,36.3,32.1,31.1,29.0,32.58446259048214,보통
2017-08-08 18:00:00,30.8,,2.8,45.0,19.9,17.4,989.0,998.5,1.0,1.13,,,6.0,2.0,35.0,1986,33.8,32.2,31.1,29.1,33.255225777057184,보통
2017-08-08 19:00:00,29.5,,2.2,53.0,21.8,18.9,989.0,998.5,0.3,0.36,,,,9.0,50.0,1965,30.6,31.2,31.0,29.1,31.824933474564553,보통
2017-08-08 20:00:00,28.6,,1.7,65.0,25.3,21.3,989.2,998.7,0.0,0.06,,,,10.0,48.0,936,28.8,30.1,30.7,29.2,30.862132876122438,보통
2017-08-08 21:00:00,28.0,,1.3,67.0,25.2,21.2,989.4,998.9,,,,,8.0,5.0,40.0,783,27.3,29.4,30.3,29.1,30.24251034962895,보통
2017-08-08 22:00:00,27.6,,1.3,67.0,24.7,20.9,989.7,999.3,,,,,,6.0,38.0,650,26.8,28.7,29.9,29.0,29.82851087743176,보통
2017-08-08 23:00:00,27.4,,1.5,69.0,25.2,21.2,990.0,999.6,,,,,,9.0,35.0,545,26.7,28.4,29.6,28.9,29.609292044362874,보통
2017-08-09 00:00:00,27.1,,1.1,69.0,24.7,20.9,989.8,999.4,,,,,8.0,8.0,36.0,633,26.0,28.1,29.3,28.8,29.328198243930345,보통
2017-08-09 01:00:00,26.8,,0.9,70.0,24.6,20.8,989.4,999.0,,,,,,7.0,35.0,590,26.0,27.8,29.1,28.6,29.04483364854797,보통
2017-08-09 02:00:00,26.5,,1.8,69.0,23.8,20.3,988.6,998.2,,,,,,3.0,42.0,884,25.9,27.7,28.9,28.5,28.64192410686023,보통
2017-08-09 03:00:00,26.2,,1.3,69.0,23.4,20.0,988.6,998.2,,,,,10.0,6.0,8.0,886,25.8,27.5,28.7,28.4,28.379512724741573,보통
2017-08-09 04:00:00,26.0,0.1,1.0,75.0,25.2,21.2,988.3,997.9,,,,,10.0,7.0,9.0,665,25.2,27.3,28.5,28.2,28.218000000000007,높음
2017-08-09 05:00:00,25.7,0.0,1.6,74.0,24.4,20.7,988.0,997.6,,,,,10.0,4.0,10.0,675,24.8,27.0,28.3,28.1,27.820445462159647,높음
2017-08-09 06:00:00,25.4,,2.6,77.0,24.9,21.0,987.8,997.4,0.0,0.0,,,10.0,4.0,10.0,681,24.7,26.8,28.1,28.0,27.39263823937204,높음
2017-08-09 07:00:00,25.5,0.0,2.5,76.0,24.7,20.9,987.9,997.5,0.0,0.13,,,9.0,3.0,12.0,660,25.5,26.8,28.0,27.9,27.510166615824755,높음
2017-08-09 08:00:00,25.9,,2.8,72.0,24.0,20.4,988.3,997.9,0.0,0.34,,,9.0,4.0,13.0,789,27.1,27.0,27.9,27.8,27.919089584994076,높음
2017-08-09 09:00:00,27.0,,1.8,68.0,24.1,20.5,988.2,997.8,0.0,0.73,,,9.0,4.0,13.0,790,30.5,28.0,27.9,27.7,29.170473565932916,보통
2017-08-09 10:00:00,27.8,,3.1,66.0,24.6,20.8,988.1,997.6,0.0,0.94,,,9.0,9.0,15.0,787,33.7,28.9,28.2,27.6,29.98148027846635,보통
2017-08-09 11:00:00,28.7,,2.0,58.0,22.8,19.6,987.9,997.4,0.3,1.3,,,9.0,9.0,30.0,1308,35.8,30.0,28.6,27.6,30.96772009216859,보통
2017-08-09 12:00:00,28.8,,2.4,53.0,20.9,18.2,988.0,997.5,0.0,1.04,,,8.0,2.0,15.0,1702,36.3,30.3,29.0,27.7,31.075797715458748,보통
2017-08-09 13:00:00,29.6,,2.4,50.0,20.6,18.0,987.8,997.2,0.4,1.66,,,8.0,2.0,15.0,1829,41.4,31.4,29.3,27.8,31.93789192975784,보통
2017-08-09 14:00:00,30.8,,1.7,49.0,21.7,18.8,987.7,997.2,0.9,2.0,,,8.0,3.0,13.0,1673,43.2,32.9,29.9,27.9,33.17902630331184,보통
2017-08-09 15:00:00,31.0,,2.6,52.0,23.2,19.9,987.4,996.8,0.6,1.74,,,8.0,5.0,13.0,1935,43.3,33.4,30.5,28.1,33.46022008039007,보통
2017-08-09 16:00:00,31.9,,3.2,45.0,21.2,18.4,986.7,996.1,1.0,2.17,,,3.0,1.0,13.0,1961,45.0,34.5,31.0,28.3,34.48568353040756,보통
2017-08-09 17:00:00,31.2,,3.2,48.0,21.7,18.8,986.9,996.3,0.8,1.22,,,8.0,6.0,13.0,1965,38.5,33.8,31.5,28.6,33.716311321024676,보통
2017-08-09 18:00:00,30.2,,1.9,56.0,24.0,20.4,986.9,996.4,0.0,0.58,,,9.0,9.0,13.0,1848,34.5,32.7,31.5,28.8,32.55895816798647,보통
2017-08-09 19:00:00,29.2,,2.9,61.0,24.6,20.8,987.2,996.7,0.0,0.29,,,,8.0,21.0,1994,31.9,31.6,31.3,29.0,31.514193486483503,보통
2017-08-09 20:00:00,28.3,,3.9,62.0,23.8,20.3,987.8,997.3,0.0,0.03,,,,4.0,16.0,2000,29.5,30.6,31.0,29.0,30.523138523027114,보통
2017-08-09 21:00:00,27.9,,3.3,64.0,24.0,20.4,988.8,998.3,,,,,9.0,7.0,9.0,2000,28.5,29.8,30.5,29.0,30.08744187312326,보통
2017-08-09 22:00:00,27.0,0.4,3.2,78.0,27.7,22.8,989.4,999.0,,,,,10.0,7.0,10.0,1264,26.9,29.3,30.1,29.0,29.100078064727327,높음
2017-08-09 23:00:00,26.1,0.0,3.0,78.0,26.3,21.9,989.3,998.9,,,,,10.0,6.0,14.0,1941,25.7,28.5,29.8,28.8,28.123523773007364,높음
2017-08-10 00:00:00,24.6,2.0,2.7,92.0,28.4,23.2,989.3,998.9,,,,,10.0,7.0,7.0,249,25.4,27.8,29.4,28.7,26.51443567011046,높음
2017-08-10 01:00:00,24.3,1.0,2.1,93.0,28.1,23.0,989.2,998.8,,,,,10.0,8.0,7.0,798,25.3,27.3,29.0,28.6,26.268708588997217,높음
2017-08-10 02:00:00,24.2,1.0,1.7,93.0,27.9,22.9,989.0,998.6,,,,,10.0,7.0,7.0,865,25.2,27.0,28.7,28.4,26.228346021743633,높음
2017-08-10 03:00:00,24.2,0.5,1.8,93.0,27.9,22.9,989.2,998.8,,,,,10.0,6.0,7.0,1287,25.1,26.8,28.4,28.3,26.210596595125864,높음
2017-08-10 04:00:00,24.2,0.0,1.7,91.0,27.4,22.6,989.1,998.7,,,,,10.0,5.0,14.0,2000,25.0,26.7,28.2,28.1,26.228346021743633,높음
2017-08-10 05:00:00,24.0,0.0,2.0,92.0,27.4,22.6,989.2,998.8,,,,,10.0,8.0,10.0,1041,24.9,26.6,28.0,27.9,25.964549646014106,높음
2017-08-10 06:00:00,23.9,0.5,1.8,93.0,27.4,22.6,989.6,999.2,0.0,0.01,,,10.0,8.0,10.0,1278,24.8,26.4,27.8,27.8,25.893466919682254,높음
2017-08-10 07:00:00,24.1,0.5,1.4,93.0,27.7,22.8,990.0,999.6,0.0,0.09,,,10.0,6.0,7.0,912,25.3,26.4,27.7,27.7,26.1834463959286,높음
2017-08-10 08:00:00,24.1,0.0,0.7,92.0,27.6,22.7,990.5,1000.1,0.0,0.18,,,10.0,5.0,7.0,1111,25.9,26.6,27.6,27.6,26.384442270959944,높음
2017-08-10 09:00:00,24.7,1.0,1.2,92.0,28.6,23.3,990.8,1000.4,0.0,0.45,,,10.0,7.0,7.0,1203,27.9,27.0,27.5,27.5,26.84793534036733,높음
2017-08-10 10:00:00,24.9,0.0,2.4,90.0,28.3,23.1,991.0,1000.7,0.0,0.5,,,10.0,8.0,7.0,1389,27.7,27.5,27.7,27.4,26.87308842075072,높음
2017-08-10 11:00:00,25.4,0.0,3.4,87.0,28.1,23.0,991.0,1000.7,0.0,0.83,,,10.0,7.0,10.0,1998,30.0,27.9,27.8,27.4,27.326262771981234,높음
2017-08-10 12:00:00,25.7,0.0,2.9,83.0,27.2,22.5,991.0,1000.7,0.0,0.73,,,10.0,4.0,10.0,2000,29.2,28.4,28.1,27.3,27.693454743136627,높음
2017-08-10 13:00:00,25.8,0.0,2.0,86.0,28.4,23.2,991.0,1000.6,0.0,0.55,,,10.0,7.0,10.0,1593,29.1,28.4,28.2,27.4,27.880657476456243,높음
2017-08-10 14:00:00,25.6,0.0,1.9,90.0,29.5,23.8,991.0,1000.7,0.0,0.61,,,10.0,7.0,6.0,388,29.3,28.4,28.4,27.5,27.678893957179724,높음
2017-08-10 15:00:00,26.0,0.5,2.5,89.0,29.8,24.0,990.8,1000.4,0.0,0.88,,,10.0,6.0,7.0,1571,30.9,28.8,28.4,27.5,28.0504699459123,높음
2017-08-10 16:00:00,25.9,0.0,2.9,89.0,29.7,23.9,990.8,1000.4,0.0,0.57,,,10.0,6.0,7.0,749,29.4,28.8,28.6,27.5,27.91178267132788,높음
2017-08-10 17:00:00,26.0,0.0,2.5,86.0,28.8,23.4,991.0,1000.6,0.0,0.54,,,10.0,6.0,10.0,1970,29.0,28.7,28.7,27.6,28.0504699459123,높음
2017-08-10 18:00:00,25.4,0.0,1.0,90.0,29.1,23.6,991.2,1000.9,0.0,0.13,,,10.0,7.0,4.0,1886,27.4,28.1,28.6,27.6,27.607200000000006,높음
2017-08-10 19:00:00,25.2,0.0,2.3,91.0,29.1,23.6,991.4,1001.1,0.0,0.1,,,10.0,5.0,10.0,1335,26.8,27.8,28.5,27.7,27.207133097222158,높음
2017-08-10 20:00:00,24.9,0.5,2.4,89.0,27.9,22.9,991.9,1001.6,0.0,0.04,,,10.0,6.0,10.0,2000,26.0,27.4,28.3,27.6,26.87308842075072,높음
2017-08-10 21:00:00,24.6,0.0,1.6,89.0,27.4,22.6,992.4,1002.0,,,,,10.0,6.0,9.0,2000,25.7,27.0,28.1,27.6,26.666581983470667,높음
2017-08-10 22:00:00,24.3,0.0,2.0,89.0,26.9,22.3,992.8,1002.4,,,,,10.0,5.0,8.0,2000,25.4,26.8,27.9,27.5,26.283900951087794,높음
2017-08-10 23:00:00,24.2,0.0,2.8,89.0,26.8,22.2,993.0,1002.7,,,,,10.0,6.0,4.0,2000,25.0,26.5,27.6,27.4,26.06777702856402,높음
2017-08-11 00:00:00,24.2,,2.0,90.0,27.1,22.4,993.2,1002.9,,,,,9.0,9.0,9.0,2000,25.0,26.3,27.5,27.3,26.17745051606323,높음
2017-08-11 01:00:00,24.1,,2.4,88.0,26.3,21.9,993.4,1003.1,,,,,,8.0,5.0,2000,24.8,26.2,27.3,27.2,26.01099420645164,높음
2017-08-11 02:00:00,24.0,,2.1,87.0,25.8,21.6,993.5,1003.2,,,,,,9.0,5.0,2000,24.7,26.1,27.2,27.1,25.94831573960453,높음
2017-08-11 03:00:00,23.9,,2.2,86.0,25.5,21.4,994.0,1003.7,,,,,9.0,9.0,10.0,2000,24.6,26.0,27.1,27.0,25.825587531418016,높음
2017-08-11 04:00:00,23.9,,1.9,85.0,25.2,21.2,994.3,1004.0,,,,,9.0,9.0,10.0,2000,24.5,25.9,26.9,26.9,25.8753919662294,높음
2017-08-11 05:00:00,23.9,,1.6,84.0,24.9,21.0,994.7,1004.4,,,,,9.0,9.0,10.0,2000,24.3,25.8,26.9,26.8,25.93230522430494,높음
2017-08-11 06:00:00,23.9,,2.5,84.0,24.9,21.0,995.0,1004.7,0.0,0.01,,,7.0,7.0,10.0,2000,24.2,25.7,26.7,26.8,25.7811959595446,높음
2017-08-11 07:00:00,24.1,0.5,2.9,83.0,24.9,21.0,995.7,1005.4,0.0,0.16,,,8.0,8.0,8.0,1671,25.2,25.7,26.6,26.7,25.946831317606637,높음
2017-08-11 08:00:00,24.8,0.0,3.7,79.0,24.7,20.9,995.9,1005.6,0.5,0.62,,,4.0,2.0,8.0,2000,27.0,25.9,26.6,26.6,26.638547236252556,높음
2017-08-11 09:00:00,26.7,,2.1,73.0,25.5,21.4,996.4,1006.1,1.0,1.39,,,7.0,5.0,5.0,2000,31.6,27.2,26.7,26.5,28.83185138413871,높음
2017-08-11 10:00:00,27.5,,3.3,68.0,24.9,21.0,996.9,1006.5,1.0,1.56,,,9.0,9.0,8.0,2000,32.9,28.5,27.1,26.5,29.646857706301702,보통
2017-08-11 11:00:00,28.2,,2.5,66.0,25.2,21.2,996.7,1006.3,0.4,1.6,,,8.0,6.0,8.0,2000,33.7,29.7,27.7,26.6,30.427804598297506,보통
2017-08-11 12:00:00,29.5,,1.8,65.0,26.8,22.2,996.5,1006.0,0.7,2.18,,,7.0,7.0,9.0,1981,38.1,31.3,28.3,26.7,31.813220861296347,보통
2017-08-11 13:00:00,29.7,,2.2,60.0,24.9,21.0,996.2,1005.7,0.5,1.24,,,7.0,5.0,10.0,2000,34.9,31.2,29.1,27.0,32.03919582967693,보통
2017-08-11 14:00:00,30.1,,2.7,58.0,24.7,20.9,996.1,1005.7,0.5,1.38,,,7.0,7.0,11.0,2000,35.3,31.4,29.5,27.3,32.48905785463285,보통
2017-08-11 15:00:00,31.1,,3.2,53.0,23.8,20.3,995.8,1005.3,0.9,2.06,,,6.0,6.0,14.0,2000,35.0,33.1,29.9,27.5,33.606401005398546,보통
2017-08-11 16:00:00,32.2,,2.2,47.0,22.5,19.4,995.6,1005.1,1.0,2.01,,,7.0,7.0,14.0,2000,36.3,33.4,30.5,27.7,34.71747526858164,보통
2017-08-11 17:00:00,31.3,,2.3,51.0,23.2,19.9,995.9,1005.4,0.6,0.79,,,8.0,8.0,8.0,2000,31.5,32.2,30.7,28.0,33.76171953925062,보통
2017-08-11 18:00:00,29.3,,2.9,68.0,27.6,22.7,996.2,1005.7,0.2,0.38,,,8.0,6.0,8.0,1677,29.5,30.9,30.6,28.2,31.623357450579135,보통
2017-08-11 19:00:00,28.5,,2.2,68.0,26.4,22.0,996.8,1006.4,0.0,0.13,,,,2.0,14.0,2000,28.2,29.8,30.2,28.3,30.75362169900267,보통
2017-08-11 20:00:00,27.0,0.0,2.8,78.0,27.7,22.8,997.4,1007.1,0.0,0.04,,,8.0,8.0,8.0,2000,27.2,29.0,29.8,28.4,29.11699770974294,높음
2017-08-11 21:00:00,26.5,0.0,1.4,80.0,27.6,22.7,997.9,1007.6,,,,,3.0,3.0,10.0,2000,26.4,28.3,29.4,28.3,28.679280391372888,높음
2017-08-11 22:00:00,25.7,,2.4,78.0,25.6,21.5,998.3,1008.0,,,,,,1.0,,2000,25.2,27.6,29.0,28.1,27.735182635049803,높음
2017-08-11 23:00:00,25.3,,3.0,74.0,23.8,20.3,998.4,1008.1,,,,,,0.0,,2000,24.4,27.0,28.6,28.0,27.248166393850298,높음
2017-08-12 00:00:00,24.9,,2.8,71.0,22.2,19.2,999.1,1008.9,,,,,0.0,0.0,,2000,23.8,26.5,28.2,27.9,26.830082198858747,높음
2017-08-12 01:00:00,24.7,,2.5,67.0,20.8,18.1,999.1,1008.8,,,,,,0.0,,2000,23.3,26.0,27.8,27.7,26.645681287684674,보통
2017-08-12 02:00:00,24.3,,2.3,69.0,20.9,18.2,999.8,1009.5,,,,,,0.0,20.0,2000,22.9,25.6,27.5,27.5,26.240062966431076,보통
2017-08-12 03:00:00,24.0,,2.1,71.0,21.2,18.4,1000.4,1010.1,,,,,9.0,9.0,10.0,2000,23.4,25.5,27.2,27.4,25.94831573960453,높음
2017-08-12 04:00:00,23.8,,2.6,68.0,20.0,17.5,1000.3,1010.0,,,,,1.0,1.0,10.0,2000,22.5,25.2,26.9,27.2,25.659043427652602,보통
2017-08-12 05:00:00,23.5,,2.3,71.0,20.5,17.9,1000.6,1010.4,,,,,1.0,1.0,10.0,2000,22.1,24.9,26.7,27.0,25.380445072394558,높음
2017-08-12 06:00:00,23.2,,2.1,71.0,20.1,17.6,1001.1,1010.9,0.0,0.02,,,1.0,1.0,10.0,2000,21.9,24.6,26.5,26.9,25.093934807890697,높음
2017-08-12 07:00:00,23.4,,2.2,72.0,20.6,18.0,1001.3,1011.1,0.3,0.16,,,2.0,2.0,10.0,2000,22.6,24.6,26.2,26.7,25.289931643637075,높음
2017-08-12 08:00:00,25.4,,2.7,63.0,20.4,17.8,1001.6,1011.4,0.9,0.84,,,2.0,0.0,,2000,25.9,25.1,26.1,26.5,27.3834716242228,보통
2017-08-12 09:00:00,27.2,,2.7,60.0,21.6,18.7,1001.4,1011.1,1.0,1.54,,,2.0,0.0,,2000,32.2,26.6,26.2,26.4,29.338802520975584,보통
2017-08-12 10:00:00,28.5,,2.6,54.0,20.9,18.2,1001.5,1011.1,1.0,2.19,,,3.0,0.0,,1988,36.6,28.7,26.7,26.3,30.75147818707845,보통
2017-08-12 11:00:00,30.1,,2.1,52.0,22.1,19.1,1001.0,1010.6,1.0,2.69,,,5.0,0.0,,1971,40.0,31.1,27.7,26.4,32.4629703439225,보통
2017-08-12 12:00:00,30.7,,1.3,53.0,23.4,20.0,1000.4,1010.0,1.0,2.65,,,7.0,1.0,13.0,2000,41.3,32.9,28.8,26.6,33.03700678696002,보통
2017-08-12 13:00:00,31.3,,2.4,48.0,21.8,18.9,1000.2,1009.8,0.9,2.16,,,7.0,2.0,13.0,2000,42.6,33.2,29.7,27.0,33.769842135143385,보통
2017-08-12 14:00:00,32.2,,2.1,47.0,22.5,19.4,1000.0,1009.5,0.9,2.67,,,8.0,4.0,8.0,2000,40.4,35.1,30.5,27.4,34.705720289671305,보통
2017-08-12 15:00:00,31.3,,2.0,50.0,22.8,19.6,1000.2,1009.8,0.3,0.99,,,8.0,6.0,8.0,2000,35.2,33.3,31.1,27.8,33.73543140280724,보통
2017-08-12 16:00:00,30.8,,1.3,49.0,21.7,18.8,999.9,1009.5,0.2,0.61,,,9.0,3.0,8.0,2000,33.2,32.1,31.0,28.1,33.14050665500932,보통
2017-08-12 17:00:00,31.1,,1.7,52.0,23.4,20.0,999.8,1009.4,0.4,0.84,,,7.0,2.0,8.0,2000,33.0,31.9,30.8,28.3,33.49496631611039,보통
2017-08-12 18:00:00,31.4,,0.9,48.0,22.0,19.0,999.6,1009.1,0.9,0.76,,,6.0,2.0,14.0,2000,31.4,31.5,30.6,28.4,33.69714463055034,보통
2017-08-12 19:00:00,30.6,,1.5,54.0,23.7,20.2,1000.1,1009.7,0.8,0.28,,,,3.0,15.0,2000,29.0,30.5,30.4,28.4,32.951933384770825,보통
2017-08-12 20:00:00,29.0,,1.5,58.0,23.1,19.8,1000.2,1009.8,0.0,0.02,,,,0.0,,2000,26.8,29.2,30.0,28.5,31.280612714566853,보통
2017-08-12 21:00:00,28.2,,0.9,60.0,22.8,19.6,1000.5,1010.1,,,,,5.0,0.0,,2000,25.9,28.2,29.5,28.4,30.460754382200864,보통
2017-08-12 22:00:00,27.5,,2.5,65.0,23.8,20.3,1000.8,1010.5,,,,,,0.0,,2000,25.4,27.7,29.0,28.2,29.671379936174937,보통
2017-08-12 23:00:00,26.9,,2.6,69.0,24.4,20.7,1000.9,1010.6,,,,,,0.0,,2000,24.8,27.3,28.7,28.1,29.017883375359013,보통
2017-08-13 00:00:00,26.3,,2.5,69.0,23.5,20.1,1000.8,1010.5,,,,,7.0,0.0,,2000,24.3,26.8,28.3,27.9,28.374651943964828,보통
2017-08-13 01:00:00,26.0,,2.3,69.0,23.1,19.8,1000.8,1010.5,,,,,,0.0,,2000,23.9,26.5,28.0,27.8,28.06675099125868,보통
2017-08-13 02:00:00,25.7,,1.8,69.0,22.7,19.5,1000.6,1010.3,,,,,,9.0,74.0,2000,24.0,26.3,27.7,27.6,27.796244972343924,보통
2017-08-13 03:00:00,25.3,,3.3,69.0,22.1,19.1,1000.3,1010.1,,,,,6.0,0.0,,2000,23.5,26.0,27.5,27.5,27.223644788783144,보통
2017-08-13 04:00:00,24.8,,2.1,72.0,22.5,19.4,1000.7,1010.5,,,,,8.0,8.0,35.0,2000,23.3,25.7,27.3,27.3,26.802696671318362,높음
2017-08-13 05:00:00,24.6,,1.8,70.0,21.6,18.7,1000.9,1010.6,,,,,9.0,9.0,35.0,2000,23.2,25.5,27.1,27.2,26.633436162384022,보통
2017-08-13 06:00:00,24.3,,1.9,71.0,21.4,18.6,1001.2,1010.9,0.0,0.01,,,9.0,9.0,35.0,2000,23.2,25.4,26.9,27.0,26.299745375864774,높음
2017-08-13 07:00:00,24.4,,2.0,69.0,21.0,18.3,1001.4,1011.1,0.0,0.14,,,9.0,9.0,35.0,2000,24.2,25.5,26.7,26.9,26.390351386112357,보통
2017-08-13 08:00:00,24.3,,2.9,68.0,20.6,18.0,1001.6,1011.3,0.0,0.31,,,9.0,1.0,10.0,2000,24.9,25.6,26.6,26.8,26.16515924579788,보통
2017-08-13 09:00:00,25.3,,3.1,67.0,21.6,18.7,1001.7,1011.5,0.1,0.9,,,9.0,1.0,7.0,2000,29.5,26.5,26.7,26.7,27.239772320014765,보통
2017-08-13 10:00:00,26.7,,2.9,62.0,21.7,18.8,1001.5,1011.2,0.7,1.48,,,9.0,1.0,10.0,2000,33.8,28.0,26.9,26.6,28.78509438409288,보통
2017-08-13 11:00:00,27.1,,1.8,60.0,21.4,18.6,1001.5,1011.2,0.1,1.31,,,9.0,1.0,10.0,2000,33.5,28.8,27.4,26.6,29.276183457747454,보통
2017-08-13 12:00:00,27.9,,2.0,58.0,21.7,18.8,1001.1,1010.8,0.0,1.44,,,9.0,2.0,10.0,2000,34.8,29.6,27.9,26.7,30.116116611972082,보통
2017-08-13 13:00:00,28.1,,3.2,58.0,22.0,19.0,1000.5,1010.1,0.0,1.35,,,10.0,3.0,11.0,2000,34.5,30.1,28.3,26.8,30.309091536614726,보통
2017-08-13 14:00:00,28.4,,2.5,56.0,21.6,18.7,1000.0,1009.6,0.0,1.11,,,10.0,3.0,11.0,2000,33.9,30.1,28.7,27.0,30.64392593033252,보통
2017-08-13 15:00:00,28.1,,3.7,56.0,21.2,18.4,999.6,1009.2,0.0,0.83,,,10.0,4.0,12.0,2000,32.4,29.8,28.8,27.1,30.30262738248196,보통
2017-08-13 16:00:00,28.2,,3.2,55.0,20.9,18.2,999.8,1009.4,0.0,0.78,,,10.0,2.0,12.0,2000,31.8,29.7,28.9,27.3,30.419001852240857,보통
2017-08-13 17:00:00,28.1,,3.3,55.0,20.9,18.2,999.9,1009.5,0.0,0.67,,,10.0,2.0,12.0,2000,31.2,29.4,28.9,27.4,30.307733956534037,보통
